,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,days_after_upload,youtuber_id,clean_name,clean_name_noun
3625,심방골주부Korean Food Recipes ,364000000,고추장멸치볶음 맛있게 만들기 간단하면서도 모르는분들을 위한 비법 황금레시피 Myeolchi-bokkeum recipe 심방골주부,-356 days +07:27:27.376397000,120636,150000,84,356,4,고추장 멸치 볶음 맛있다 만들기 간단하다 모르다 분 들 위 한 비법 황금 Myeolchibokkeum recipe,"['고추장', '멸치', '볶음', '만들기', '분', '위', '비법', '황금']"
3626,심방골주부Korean Food Recipes ,364000000,홍어찌개 끓이는법 칼칼하고 감칠맛나게 맛있게 끓이는 황금레시피 심방골주부,-357 days +07:27:27.376397000,16176,30600,15,357,4,홍어 찌개 끓이다 법 칼칼하다 감칠맛 나다 맛있다 끓이다 황금,"['홍어', '찌개', '법', '감칠맛', '황금']"
3627,심방골주부Korean Food Recipes ,364000000,[ENG SUB]돼지짜글이 만들기 칼칼하니 맛있게 만드는 황금레시피 심방골주부,-359 days +07:27:27.376397000,854975,850000,307,359,4,돼지 짜다 글 만들기 칼칼하다 맛있다 만들다 황금,"['돼지', '글', '만들기', '황금']"
3628,심방골주부Korean Food Recipes ,364000000,도토리묵무침 산뜻하니 맛있게 만드는 황금레시피 심방골주부,-361 days +07:27:27.376397000,32772,56300,22,361,4,도토리묵 무치다 산뜻하다 맛있다 만들다 황금,"['도토리묵', '무치', '황금']"
3629,심방골주부Korean Food Recipes ,364000000,쭈꾸미볶음 황금레시피 손질과정부터 매콤하고 맛있게 만드는법 랜선라이프 요리 심방골주부,-363 days +07:27:27.376397000,58703,97500,40,363,4,쭈꾸미 볶음 황금 손질 과정 부터 매콤 하고 맛있다 만들다 법 랜선 라이프 요리,"['쭈꾸미', '볶음', '황금', '손질', '과정', '부터', '매콤', '법', '랜선', '라이프', '요리']"
3630,심방골주부Korean Food Recipes ,364000000,꽈리고추멸치볶음 맛있게 만드는법 황금레시피 멸치를 먼저 볶지 않아요 심방골주부,-364 days +07:27:27.376397000,385089,40000,241,364,4,꽈리 고추 멸치 볶음 맛있다 만들다 법 황금 멸치 먼저 볶다 않다,"['꽈리', '고추', '멸치', '볶음', '법', '황금', '멸치', '먼저']"
3631,심방골주부Korean Food Recipes ,364000000,풋마늘장아찌 담는법 끓이기X. 골마지X 황금레시피 심방골주부,-365 days +07:27:27.376397000,33583,57700,20,365,4,풋 마늘장아찌 담다 법 끓이다 골마 지 황금,"['풋', '마늘장아찌', '법', '황금']"
3632,심방골주부Korean Food Recipes ,364000000,쑥버무리 만드는법 손질과정부터 알짜팁까지 황금레시피 심방골주부,-366 days +07:27:27.376397000,261028,340000,141,366,4,쑥버 무리 만들다 법 손질 과정 부터 알짜 팁 까지 황금,"['쑥버', '무리', '법', '손질', '과정', '부터', '알짜', '팁', '황금']"
3633,심방골주부Korean Food Recipes ,364000000,돌나물 무침 산뜻한 봄나물 초고추장 만들어서 상큼하게 즐겨요 황금레시피 심방골주부,-367 days +07:27:27.375396000,11733,22600,3,367,4,돌나물 무치다 산뜻하다 봄나물 초고추장 만들다 상큼 하다 즐기다 황금,"['돌나물', '무치', '봄나물', '초고추장', '상큼', '황금']"
3634,심방골주부Korean Food Recipes ,364000000,불지않는 잡채만들기 노하우 황금레시피 랜선라이프 요리 17회 심방골주부,-370 days +07:27:27.375396000,34785,79100,25,370,4,불지 않다 잡채 만들기 노하우 황금 랜선 라이프 요리 회,"['불지', '잡채', '만들기', '노하우', '황금', '랜선', '라이프', '요리', '회']"
3635,심방골주부Korean Food Recipes ,364000000,심방골 꿀고추장 만드는날 6일차 ~ 심방골주부 전통 꿀 고추장 담그는과정,-373 days +07:27:27.375396000,21455,37500,21,373,4,꿀 고추장 만들다 날 일차 전통 꿀 고추장 담그다 과정,"['꿀', '고추장', '날', '일차', '전통', '꿀', '고추장', '과정']"
3636,심방골주부Korean Food Recipes ,364000000,심방골주부표 열무얼갈이김치 담그는법 의 모든것 황금레시피 심방골주부,-374 days +07:27:27.375396000,205351,240000,119,374,4,골다 부표 열무 얼 갈이 김치 담그다 법 모든 것 황금,"['부표', '열무', '얼', '갈이', '김치', '법', '모든', '것', '황금']"
3637,심방골주부Korean Food Recipes ,364000000,심방골 꿀고추장 만드는날 1일차 ~ 5일차 심방골주부,-375 days +07:27:27.375396000,13027,33700,16,375,4,꿀 고추장 만들다 날 일차 일차,"['꿀', '고추장', '날', '일차', '일차']"
3638,심방골주부Korean Food Recipes ,364000000,고추장찌개 칼칼하고 매콤하게 만드는법 (자막X) 심방골 고추장담그는날 - 랜선라이프 심방골주부 비하인드,-379 days +07:27:27.375396000,70222,10000,36,379,4,고추장 찌개 칼칼하다 매콤 하다 만들다 법 자막 고추장 담그다 날 랜선 라이프 비하인드,"['고추장', '찌개', '매콤', '법', '자막', '고추장', '날', '랜선', '라이프', '비하인드']"
3639,심방골주부Korean Food Recipes ,364000000,쑥된장국 쑥향 가득히 고소하고 쓰지않게 끓이는법 황금레시피 심방골주부,-380 days +07:27:27.375396000,109400,150000,62,380,4,쑥 된장국 쑥향 가득하다 고소하다 쓰다 않다 끓이다 법 황금,"['쑥', '된장국', '쑥향', '법', '황금']"
3640,심방골주부Korean Food Recipes ,364000000,25만명 구독자 이벤트 행복한참기름 30명 당첨자 발표 심방골주부,-382 days +07:27:27.375396000,6763,21600,8,382,4,명 구 독자 이벤트 행복하다 참기름 명 당첨 자 발표,"['명', '구', '독자', '이벤트', '참기름', '명', '당첨', '자', '발표']"
3641,심방골주부Korean Food Recipes ,364000000,입맛없을때 10분만에 만드는 상추겉절이 재료도 간단 방법도 간단 손쉬운 겉절이 황금레시피 심방골주부,-384 days +07:27:27.375396000,36914,80400,19,384,4,입맛 없다 때 분만 만들다 상추 겉절이 재료 간단 방법 간단 손쉽다 겉절이 황금,"['입맛', '때', '분만', '상추', '겉절이', '재료', '간단', '방법', '간단', '겉절이', '황금']"
3642,심방골주부Korean Food Recipes ,364000000,풋마늘무침 새콤달콤하니 쉽고 빠르게 무치는 맛있는 방법 레시피 심방골주부,-385 days +07:27:27.375396000,25125,51400,15,385,4,풋 마늘 무치다 새 콤 달콤하다 쉬다 빠르다 무치다 맛있다 방법,"['풋', '마늘', '무치', '새', '콤', '쉬', '무치', '방법']"
3643,심방골주부Korean Food Recipes ,364000000,브로콜리소고기볶음 재료도 간단 초보자도 손쉽게 하는 요리 황금레시피 심방골주부,-385 days +07:27:27.375396000,26018,58000,15,385,4,브로콜리 소고기 볶음 재료 간단 초보자 손쉽다 하다 요리 황금,"['브로콜리', '소고기', '볶음', '재료', '간단', '초보자', '요리', '황금']"
3644,심방골주부Korean Food Recipes ,364000000,구독자25만 이벤트 - 미나리볶음밥과 행복한 참기름 심방골주부,-388 days +07:27:27.375396000,15033,52900,10,388,4,구독 자만 이벤트 미나리 볶음밥 행복하다 참기름,"['구독', '자만', '이벤트', '미나리', '볶음밥', '참기름']"
3645,심방골주부Korean Food Recipes ,364000000,차돌된장찌개 고기집처럼 간편하고 맛있게 만드는 황금레시피 심방골주부,-393 days +07:27:27.375396000,34634,79000,16,393,4,차돌 된장찌개 고 기 집 처럼 간편하다 맛있다 만들다 황금,"['차돌', '된장찌개', '고', '기', '집', '처럼', '황금']"
3646,심방골주부Korean Food Recipes ,364000000,숯불에서 굽는 더덕구이 새송이버섯 유장을 넣어 맛이 있어요 랜선라이프 32회 비하인드 심방골주부,-394 days +07:27:27.375396000,5507,20800,9,394,4,숯불 굽다 더덕 구이 새 송이버섯 유장 넣다 맛 있다 랜선 라이프 회 비하인드,"['숯불', '더덕', '구이', '새', '송이버섯', '유장', '맛', '랜선', '라이프', '회', '비하인드']"
3647,심방골주부Korean Food Recipes ,364000000,석쇠에서 굽는 오리불고기 랜선라이프 32회 비하인드 심방골주부,-395 days +07:27:27.374395000,7702,24900,2,395,4,석쇠 굽다 오리 불고기 랜선 라이프 회 비하인드,"['석쇠', '오리', '불고기', '랜선', '라이프', '회', '비하인드']"
3648,심방골주부Korean Food Recipes ,364000000,심방골의 보양식 뜨끈한 도가니탕 랜선라이프 32회 심방골주부,-395 days +07:27:27.374395000,19819,45800,7,395,4,보양식 뜨끈하다 도가니탕 랜선 라이프 회,"['보양식', '도가니탕', '랜선', '라이프', '회']"
3649,심방골주부Korean Food Recipes ,364000000,제철 더덕으로 고추장불고기 황금레시피 간편해서 초보자도 쉽답니다 심방골주부,-401 days +07:27:27.374395000,10288,35100,8,401,4,제철 더덕 고추장 불고기 황금 간편하다 초보자 쉬다,"['제철', '더덕', '고추장', '불고기', '황금', '초보자', '쉬']"
3650,심방골주부Korean Food Recipes ,364000000,바지락맑은탕 간편하고 쉽게 끓이기 제철재료인 바지락요리 심방골주부,-403 days +07:27:27.374395000,29767,57700,12,403,4,바지락 맑은 탕 간편하다 쉬다 끓이다 제철 재료 인 바지락 요리,"['바지락', '맑은', '탕', '쉬', '제철', '재료', '인', '바지락', '요리']"
3651,심방골주부Korean Food Recipes ,364000000,미역데치기 &브로콜리 데치는법 초고추장 만들기 레시피 심방골주부,-407 days +07:27:27.374395000,21544,54900,13,407,4,미역 데치기 브로콜리 데 치다 법 초고추장 만들기,"['미역', '데치기', '브로콜리', '데', '치', '법', '초고추장', '만들기']"
3652,심방골주부Korean Food Recipes ,364000000,바지락칼국수 만들기 제철 바지락으로 칼국수 만드는법 황금레시피 심방골주부,-407 days +07:27:27.374395000,65674,94200,33,407,4,바지락 칼국수 만들기 제철 바지락 칼국수 만들다 법 황금,"['바지락', '칼국수', '만들기', '제철', '바지락', '칼국수', '법', '황금']"
3653,심방골주부Korean Food Recipes ,364000000,심방골에 찾아온 사랑방손님 마지막이야기 등갈비구이 + 식사영상 (이영자님. 김숙님. 대도서관님. 윰댕님) 랜선라이프 29회 비하인드 Part3 심방골주부,-411 days +07:27:27.374395000,28531,55300,9,411,4,찾아오다 사랑방 손님 마지막 이야기 등 갈비 구이 식사 영상 이영자 님 김숙 님 대 도서관 님 윰댕님 랜선 라이프 회 비하인드 Part,"['사랑방', '손님', '마지막', '이야기', '등', '갈비', '구이', '식사', '영상', '이영자', '김숙', '도서관', '윰댕님', '랜선', '라이프', '회', '비하인드']"
3654,심방골주부Korean Food Recipes ,364000000,심방골에 찾아온 사랑방손님 두번째 대파육개장 (이영자님. 김숙님. 대도서관님. 윰댕님) 랜선라이프 29회 비하인드 Part2 심방골주부,-413 days +07:27:27.374395000,48666,81900,24,413,4,찾아오다 사랑방 손님 두번째 대파 육개장 이영자 님 김숙 님 대 도서관 님 윰댕님 랜선 라이프 회 비하인드 Part,"['사랑방', '손님', '두번째', '대파', '육개장', '이영자', '김숙', '도서관', '윰댕님', '랜선', '라이프', '회', '비하인드']"
3655,심방골주부Korean Food Recipes ,364000000,심방골에 찾아온 사랑방손님과 두부 (이영자님. 김숙님. 대도서관님. 윰댕님) 랜선라이프 29회 비하인드 Part1 심방골주부,-416 days +07:27:27.374395000,61075,130000,33,416,4,찾아오다 사랑방 손님 두부 이영자 님 김숙 님 대 도서관 님 윰댕님 랜선 라이프 회 비하인드 Part,"['사랑방', '손님', '두부', '이영자', '김숙', '도서관', '윰댕님', '랜선', '라이프', '회', '비하인드']"
3656,심방골주부Korean Food Recipes ,364000000,심방골에 귀한 손님이 오셨어요 2월12일 밤11시 JTBC 랜선라이프에서 공개됩니다.,-416 days +07:27:27.374395000,75341,10000,65,416,4,귀하다 손님 오다 월일 밤시 JTBC 랜선 라이프 공개 되다,"['손님', '월일', '밤시', '랜선', '라이프', '공개']"
3657,심방골주부Korean Food Recipes ,364000000,깻잎전 만들기. 애호박전 만들기 명절요리 모듬전 마지막편 황금레시피 심방골주부,-424 days +07:27:27.374395000,19135,39600,5,424,4,깻잎 전 만들기 애호박 전 만들기 명절 요리 모듬전 마지막 편 황금,"['깻잎', '전', '만들기', '애호박', '전', '만들기', '명절', '요리', '모듬전', '마지막', '편', '황금']"
3658,심방골주부Korean Food Recipes ,364000000,모듬꼬지 (산적꼬지) 만드는법 명절요리 모듬전 황금레시피 심방골주부,-426 days +07:27:27.374395000,25912,45800,17,426,4,모듬꼬 지 산적꼬 지 만들다 법 명절 요리 모듬전 황금,"['모듬꼬', '산적', '꼬', '법', '명절', '요리', '모듬전', '황금']"
3659,심방골주부Korean Food Recipes ,364000000,표고버섯전 만들기 명절요리 모듬전 황금레시피 심방골주부,-427 days +07:27:27.374395000,32750,48300,24,427,4,표고버섯 전 만들기 명절 요리 모듬전 황금,"['표고버섯', '전', '만들기', '명절', '요리', '모듬전', '황금']"
3660,심방골주부Korean Food Recipes ,364000000,동그랑땡 만들기 명절 대표음식 모듬전 만드는 법 심방골주부,-428 days +07:27:27.374395000,120423,120000,84,428,4,동그랑땡 만들기 명절 대표 음식 모듬전 만들다 법,"['동그랑땡', '만들기', '명절', '대표', '음식', '모듬전', '법']"
3661,심방골주부Korean Food Recipes ,364000000,고추전 만드는 방법 명절음식 모듬전 첫번째 고추전 황금레시피 심방골주부,-428 days +07:27:27.373394000,45679,70100,30,428,4,고추전 만들다 방법 명절 음식 모듬전 첫 번째 고추전 황금,"['고추전', '방법', '명절', '음식', '모듬전', '첫', '고추전', '황금']"
3662,심방골주부Korean Food Recipes ,364000000,더덕구이 타지않고 고소하게 굽는 간편한 명절요리 황금레시피 심방골주부,-433 days +07:27:27.373394000,39371,67500,30,433,4,더덕 구이 타지 않다 고소하다 굽다 간편하다 명절 요리 황금,"['더덕', '구이', '타지', '명절', '요리', '황금']"
3663,심방골주부Korean Food Recipes ,364000000,전기밥솥 약식 만들기 정말 간편하고 맛도 좋아요 심방골주부도 맛에 놀란 약밥 황금레시피,-435 days +07:27:27.373394000,75564,120000,45,435,4,전기밥솥 약식 만들기 정말 간편하다 맛 좋다 맛 놀란 약밥 황금,"['전기밥솥', '약식', '만들기', '정말', '맛', '맛', '놀란', '약밥', '황금']"
3664,심방골주부Korean Food Recipes ,364000000,나박김치 맛있게 담는법 설명절음식으로 딱 맞는 김치 담그는법 심방골주부,-435 days +07:27:27.373394000,254282,240000,111,435,4,나박김치 맛있다 담다 법 설명 절 음식 딱 맞다 김치 담그다 법,"['나박김치', '법', '설명', '절', '음식', '김치', '법']"
3665,심방골주부Korean Food Recipes ,364000000,양념 간장꼬막 쉽게 만드는 법 쉽게 살 발라내는 노하우 황금레시피 심방골주부,-436 days +07:27:27.373394000,13238,43900,5,436,4,양념 간장 꼬막 쉬다 만들다 법 쉬다 살 바르다 노하우 황금,"['양념', '간장', '꼬막', '쉬', '법', '쉬', '살', '노하우', '황금']"
3666,심방골주부Korean Food Recipes ,364000000,시래기된장무침 된장맛 제대로 배도록 만드는법 초보자도 쉽게 만들 수 있어요 심방골주부,-438 days +07:27:27.373394000,20767,54500,12,438,4,시래기 된장 무치다 된장 맛 제대로 배다 만들다 법 초보자 쉬다 만들다 수 있다,"['시래기', '된장', '무치', '된장', '맛', '제대로', '법', '초보자', '쉬', '수']"
3667,심방골주부Korean Food Recipes ,364000000,고추장찌개 쉽고 간편하게 끓이는법 칼칼한찌개 황금레시피 심방골주부,-440 days +07:27:27.373394000,154666,160000,65,440,4,고추장 찌개 쉬다 간편하다 끓이다 법 칼칼하다 찌개 황금,"['고추장', '찌개', '쉬', '법', '찌개', '황금']"
3668,심방골주부Korean Food Recipes ,364000000,아궁이에서 만드는 가래떡구이 심방골주부 랜선라이프Vlog,-447 days +07:27:27.373394000,21545,70400,13,447,4,아궁이 만들다 가래떡 구이 랜선 라이프 Vlog,"['아궁이', '가래떡', '구이', '랜선', '라이프']"
3669,심방골주부Korean Food Recipes ,364000000,신년맞이 떡만두국 심방골주부 랜선라이프Vlog,-447 days +07:27:27.373394000,20459,46600,31,447,4,신년 맞이 떡 만두국 랜선 라이프 Vlog,"['신년', '맞이', '떡', '만두국', '랜선', '라이프']"
3670,심방골주부Korean Food Recipes ,364000000,2018 연말결산 1분기 업로드 레시피편 심방골주부,-458 days +07:27:27.373394000,14303,42700,11,458,4,연말 결산 분기 업로드 편,"['연말', '결산', '분기', '업로드', '편']"
3671,심방골주부Korean Food Recipes ,364000000,심방골주부 채널 새해인사 영상입니다. ^^,-459 days +07:27:27.373394000,17463,96100,11,459,4,채널 새해인사 영상,"['채널', '새해인사', '영상']"
3672,심방골주부Korean Food Recipes ,364000000,신년맞이 떡국 만들기 준비부터 고명까지 쉽고 자세한 황금레시피 심방골주부,-461 days +07:27:27.373394000,40470,83300,15,461,4,신년 맞이 떡국 만들기 준비 부터 고명 까지 쉬다 자세하다 황금,"['신년', '맞이', '떡국', '만들기', '준비', '부터', '고명', '쉬', '황금']"
3673,심방골주부Korean Food Recipes ,364000000,꼬막무침 비빔밥 황금레시피 쉽고 간단한 꼬막까는 노하우부터 맛있게 만드는 비법까지 심방골주부,-463 days +07:27:27.373394000,52624,97500,32,463,4,꼬막 무치다 비빔밥 황금 쉬다 간단하다 꼬막 깔다 노하우 부터 맛있다 만들다 비법 까지,"['꼬막', '무치', '비빔밥', '황금', '쉬', '꼬막', '노하우', '부터', '비법']"
3674,심방골주부Korean Food Recipes ,364000000,심방골주부 김장하는날 Vlog Part2. 배추 절이기 korea traditional food kimchi recipe vlog ver2,-467 days +07:27:27.373394000,38555,68800,32,467,4,김장 하다 날 Vlog Part 배추 절 이기 korea traditional food kimchi recipe vlog ver,"['김장', '날', '배추', '절', '이기']"
3675,심방골주부Korean Food Recipes ,364000000,심방골주부 김장하는날 Vlog Part1. 배추 절이기 korea traditional food kimchi recipe vlog,-469 days +07:27:27.372393000,79117,10000,43,469,4,김장 하다 날 Vlog Part 배추 절 이기 korea traditional food kimchi recipe vlog,"['김장', '날', '배추', '절', '이기']"
3676,심방골주부Korean Food Recipes ,364000000,우거지 된장국 깔끔하게 끓이는 법 기름X. 마늘X 본연의 맛 심방골주부,-470 days +07:27:27.372393000,67612,120000,40,470,4,우거지 된장국 깔끔하다 끓이다 법 기름 마늘 본연 맛,"['우거지', '된장국', '법', '기름', '마늘', '본연', '맛']"
3677,심방골주부Korean Food Recipes ,364000000,심방골주부표 멸치육수 맛있게 내는법 쉽고 진한 육수만들기,-473 days +07:27:27.372393000,60656,77800,35,473,4,골다 부표 멸치 육수 맛있다 내다 법 쉬다 진하다 육수 만들기,"['부표', '멸치', '육수', '법', '쉬', '육수', '만들기']"
3678,심방골주부Korean Food Recipes ,364000000,잔치국수 만들기 멸치육수를 이용하여 진하고 칼칼한 황금레시피 심방골주부,-475 days +07:27:27.372393000,372133,380000,134,475,4,잔치국수 만들기 멸치 육수 이용 하다 진하다 칼칼하다 황금,"['잔치국수', '만들기', '멸치', '육수', '이용', '황금']"
3679,심방골주부Korean Food Recipes ,364000000,동지팥죽 팥칼국수 맛있게 만드는법 반죽부터 상세한 레시피 심방골주부,-477 days +07:27:27.372393000,41606,85000,28,477,4,동지 팥죽 팥 칼국수 맛있다 만들다 법 반죽 부터 상세 한,"['동지', '팥죽', '팥', '칼국수', '법', '반죽', '부터', '상세']"
3680,심방골주부Korean Food Recipes ,364000000,국물있는 닭볶음탕 매콤하게 만드는법 쌀쌀한 날씨 국물요리 심방골주부,-480 days +07:27:27.372393000,253341,310000,138,480,4,국물 있다 닭볶음탕 매콤 하다 만들다 법 쌀쌀하다 날씨 국물 요리,"['국물', '닭볶음탕', '매콤', '법', '날씨', '국물', '요리']"
3681,심방골주부Korean Food Recipes ,364000000,[ENG SUB]돼지고기김치찌개 맛있게 만드는법 간단한 방법으로 30분만에 끓이는법 술안주 레시피 심방골주부,-482 days +07:27:27.372393000,740039,540000,281,482,4,돼지고기 김치찌개 맛있다 만들다 법 간단하다 방법 분만 끓이다 법 술안주,"['돼지고기', '김치찌개', '법', '방법', '분만', '법', '술안주']"
3682,심방골주부Korean Food Recipes ,364000000,소고기미역국 쉽지만 맛있게 끓이는 심방골주부만의 팁이 있답니다. 미역국 황금레시피,-485 days +07:27:27.372393000,132472,170000,78,485,4,소고기 미역국 쉬다 맛있다 끓이다 만의 팁 있다 미역국 황금,"['소고기', '미역국', '쉬', '팁', '미역국', '황금']"
3683,심방골주부Korean Food Recipes ,364000000,소고기완자탕 쌀쌀한날씨에 딱좋은 국물음식 깔끔하고 담백한 완자탕 만들기 심방골주부,-487 days +07:27:27.372393000,9702,29800,4,487,4,소고기 완 자 탕 쌀쌀하다 날씨 딱좋다 국물 음식 깔끔하다 담백하다 완자탕 만들기,"['소고기', '완', '자', '탕', '날씨', '국물', '음식', '완자탕', '만들기']"
3684,심방골주부Korean Food Recipes ,364000000,미더덕 콩나물찜 간단하고 매콤하게 만들기 추위를 날려버릴 칼칼한음식 심방골주부,-489 days +07:27:27.372393000,49262,83600,44,489,4,미더덕 콩나물 찜 간단하다 매콤 하다 만들기 추위 날다 버리다 칼칼하다 음식,"['미더덕', '콩나물', '찜', '매콤', '만들기', '추위', '음식']"
3685,심방골주부Korean Food Recipes ,364000000,만두국 황금레시피 쌀쌀한 날씨에 후다닥 끓일 수 있는 국물요리 심방골주부,-491 days +07:27:27.372393000,78446,10000,36,491,4,만두국 황금 쌀쌀하다 날씨 후다닥 끓이다 수 있다 국물 요리,"['만두국', '황금', '날씨', '후다닥', '수', '국물', '요리']"
3686,심방골주부Korean Food Recipes ,364000000,표고버섯 볶음 만들기 간단하지만 표고의 향이 참 좋아요 심방골주부,-494 days +07:27:27.372393000,83802,110000,56,494,4,표고버섯 볶음 만들기 간단하다 표고 향 차다 좋다,"['표고버섯', '볶음', '만들기', '표고', '향']"
3687,심방골주부Korean Food Recipes ,364000000,간단하고 맛있는 굴국(밥) 맛있게 끓이는법 강추위에 따끈한 국물요리 심방골주부,-496 days +07:27:27.372393000,64890,10000,30,496,4,간단하다 맛있다 굴국밥 맛있다 끓이다 법 강 추위 따끈하다 국물 요리,"['굴국밥', '법', '강', '추위', '국물', '요리']"
3688,심방골주부Korean Food Recipes ,364000000,한망(3포기) 김장김치 맛있게 담그는법 초보자도 쉽게 자세한 김치 담그기 레시피 심방골주부,-499 days +07:27:27.371392000,117560,140000,70,499,4,한 망 포기 김장 김치 맛있다 담그다 법 초보자 쉬다 자세하다 김치 담그다,"['망', '포기', '김장', '김치', '법', '초보자', '쉬', '김치']"
3689,심방골주부Korean Food Recipes ,364000000,동태찌개 (동태탕) 맛있게 끓이는법 손질부터 상세한 레시피 심방골주부,-501 days +07:27:27.371392000,196221,220000,102,501,4,동태 찌개 동태 탕 맛있다 끓이다 법 손질 부터 상세 한,"['동태', '찌개', '동태', '탕', '법', '손질', '부터', '상세']"
3690,심방골주부Korean Food Recipes ,364000000,갓김치 맛있게 담는법 초보자도 쉽고 자세한 김장김치 담그는법 별미 레시피 심방골주부,-504 days +07:27:27.371392000,154700,180000,104,504,4,갓김치 맛있다 담다 법 초보자 쉬다 자세하다 김장 김치 담그다 법 별미,"['갓김치', '법', '초보자', '쉬', '김장', '김치', '법', '별미']"
3691,심방골주부Korean Food Recipes ,364000000,소세지야채볶음 황금레시피 간단하지만 몇가지 알짜 팁 아이 어른 집반찬 비엔나소세지 심방골주부,-510 days +07:27:27.371392000,258778,260000,102,510,4,소세지 야채 볶음 황금 간단하다 몇 가지 알짜 팁 아이 어른 집 반찬 비엔나 소세지,"['소세지', '야채', '볶음', '황금', '몇', '가지', '알짜', '팁', '아이', '어른', '집', '반찬', '비엔나', '소세지']"
3692,심방골주부Korean Food Recipes ,364000000,전통방식 두부 두부김치 꿀밤조림 청국장찌개 랜선라이프 비하인드스토리 심방골주부,-511 days +07:27:27.371392000,23330,81700,10,511,4,전통 방식 두부 두부김치 꿀밤 조림 청국장 찌개 랜선 라이프 비다 드 스토리,"['전통', '방식', '두부', '두부김치', '꿀밤', '조림', '청국장', '찌개', '랜선', '라이프', '비', '드', '스토리']"
3693,심방골주부Korean Food Recipes ,364000000,무나물 국물있게 맛있게 만드는법 쉬운 방법으로 뜨끈하게 한상차리는 무우나물 레시피 심방골주부,-516 days +07:27:27.371392000,167359,180000,91,516,4,무 나물 국물 있다 맛있다 만들다 법 쉽다 방법 뜨끈하다 한 상 차리다 무우 나물,"['무', '나물', '국물', '법', '방법', '상', '무우', '나물']"
3694,심방골주부Korean Food Recipes ,364000000,진미채볶음 황금레시피 짜지않고 딱딱하지 않게 맛있게 만드는법 노하우 심방골주부,-518 days +07:27:27.371392000,97539,110000,54,518,4,진미채 볶음 황금 짜지다 않다 딱딱하다 않다 맛있다 만들다 법 노하우,"['진미채', '볶음', '황금', '법', '노하우']"
3695,심방골주부Korean Food Recipes ,364000000,박대조림 쉽고 맛있게 하는법 수미네반찬에도 나온 박대요리 심방골주부,-518 days +07:27:27.371392000,20488,31500,9,518,4,박대 조림 쉬다 맛있다 하다 법 수 미네 반찬 에도 나오다 박대 요리,"['박대', '조림', '쉬', '법', '수', '미네', '반찬', '박대', '요리']"
3696,심방골주부Korean Food Recipes ,364000000,모과차 생강차 꿀과 설탕 손쉽게 2가지 방법으로 담는법 심방골주부,-520 days +07:27:27.371392000,76607,95200,40,520,4,모과차 생강차 꿀 설탕 손쉽다 가지 방법 담다 법,"['모과차', '생강차', '꿀', '설탕', '가지', '방법', '법']"
3697,심방골주부Korean Food Recipes ,364000000,참치김치찌개 손쉽고 맛있게 끓이는 법 쌀쌀한 날씨에 칼칼한 찌개 레시피 심방골주부,-522 days +07:27:27.371392000,272652,270000,93,522,4,참치 김치찌개 손쉽다 맛있다 끓이다 법 쌀쌀하다 날씨 칼칼하다 찌개,"['참치', '김치찌개', '법', '날씨', '찌개']"
3698,심방골주부Korean Food Recipes ,364000000,맛있는 가을무로 석박지 쉽고 맛있게 담그는 비법 섞박지 레시피 심방골주부,-524 days +07:27:27.371392000,499003,480000,265,524,4,맛있다 가을 무 석 박지 쉬다 맛있다 담그다 비법 섞박지,"['가을', '무', '석', '박지', '쉬', '비법', '섞박지']"
3699,심방골주부Korean Food Recipes ,364000000,정갈한 시골밥상 한상차림 - 잡채. 배추겉절이. 콩나물무침. 고추장불고기. 쌈장. 도라지무침. 애호박된장찌개 심방골주부,-525 days +07:27:27.371392000,64278,150000,41,525,4,정갈하다 시골 밥상 한 상차림 잡채 배추 겉절이 콩나물 무치다 고추장 불고기 쌈장 도라지 무치다 애호박 된장찌개,"['시골', '밥상', '상차림', '잡채', '배추', '겉절이', '콩나물', '무치', '고추장', '불고기', '쌈장', '도라지', '무치', '애호박', '된장찌개']"
3700,심방골주부Korean Food Recipes ,364000000,시금치된장국 육수없이 쉽고 깔끔하게 끓이는 방법 심방골주부,-528 days +07:27:27.371392000,42140,69500,32,528,4,시금치 된장국 육수 없이 쉬다 깔끔하다 끓이다 방법,"['시금치', '된장국', '육수', '쉬', '방법']"
3701,심방골주부Korean Food Recipes ,364000000,총각김치 노하우의 모든것 쉽고 자세한 맛있게 담그는법 심방골주부,-536 days +07:27:27.371392000,584244,510000,357,536,4,총각김치 노하우 모든 것 쉬다 자세하다 맛있다 담그다 법,"['총각김치', '노하우', '모든', '것', '쉬', '법']"
3702,심방골주부Korean Food Recipes ,364000000,고추잎김치 도시에서도 맛있게 담그는법 고춧잎무침 심방골주부,-537 days +07:27:27.371392000,130022,97100,108,537,4,고추 잎 김치 도시 에서도 맛있다 담그다 법 고 춧잎 무치다,"['고추', '잎', '김치', '도시', '법', '고', '춧잎', '무치']"
3703,심방골주부Korean Food Recipes ,364000000,된장깻잎장아찌 맛있게 만드는법 초보자도 상세하게 심방골주부,-539 days +07:27:27.371392000,104494,93700,63,539,4,된장 깻잎 장아찌 맛있다 만들다 법 초보자 상세 하다,"['된장', '깻잎', '장아찌', '법', '초보자', '상세']"
